Path,Times,Lcdate,Arrival Date,LC3,TOF,DSMdv,ArrivalVinf_Vector,Avinf,Adec
3357, 2029-05-23 2031-05-24 2035-05-07 2040-07-21,5/23/2029,7/21/40,225,11.1608728,0.240001,[-6.936450004577637 12.631348609924316 0.20863044261932373],14.412,-48.108049
3357, 2029-05-23 2031-05-24 2035-05-27 2040-07-11,5/23/2029,7/11/40,217.562,11.1334943,0.240001,[-7.026538372039795 12.777627944946289 0.2107270210981369],14.584,-48.0755736
3257, 2029-05-23 2031-06-02 2035-02-06 2040-05-12,5/23/2029,5/12/40,221.784,10.9692232,0.64000102,[-6.948669910430908 12.972268104553223 0.20911304652690887],14.718,-48.6941165
3257, 2029-05-23 2031-06-02 2035-02-06 2040-05-22,5/23/2029,5/22/40,221.784,10.9966017,0.64000102,[-6.911166667938232 12.885149955749512 0.20779670774936676],14.623,-48.6632219
3257, 2029-05-23 2031-06-02 2035-02-06 2040-06-16,5/23/2029,6/16/40,221.784,11.065048,0.64000102,[-6.819107532501221 12.671316146850586 0.20545236766338348],14.391,-48.584914
3257, 2029-05-23 2031-06-02 2035-02-16 2040-05-22,5/23/2029,5/22/40,221.784,10.9966017,1.04000003,[-6.941882610321045 12.914329528808594 0.20858611166477203],14.663,-48.612426
3257, 2029-05-23 2031-06-02 2035-02-21 2040-05-12,5/23/2029,5/12/40,221.784,10.9692232,1.04000003,[-6.995267868041992 13.016819953918457 0.2103128433227539],14.779,-48.6180417
3257, 2029-05-23 2031-06-06 2034-12-03 2040-05-12,5/23/2029,5/12/40,224.897,10.9692232,1.24000002,[-6.73905611038208 12.785616874694824 0.2037043273448944],14.454,-49.0692234
3257, 2029-05-23 2031-06-06 2034-12-23 2040-06-01,5/23/2029,6/1/40,224.897,11.0239803,1.04000001,[-6.734038829803467 12.67265510559082 0.20309369266033173],14.352,-48.880698
3257, 2029-05-23 2031-06-06 2034-12-23 2040-06-16,5/23/2029,6/16/40,224.897,11.065048,1.04000001,[-6.681754112243652 12.547831535339355 0.2019357681274414],14.217,-48.8312816
3257, 2029-05-23 2031-06-06 2035-03-18 2040-05-17,5/23/2029,5/17/40,189.485,10.9829125,1.24,[-7.0517497062683105 13.047998428344727 0.21141919493675232],14.833,-48.4858751
3357, 2029-05-27 2031-05-24 2035-05-27 2040-08-10,5/27/2029,8/10/40,225,11.2047586,0.040001,[-6.908286094665527 12.520186424255371 0.20743000507354736],14.301,-47.9949844
3357, 2029-05-27 2031-05-24 2035-05-27 2040-08-15,5/27/2029,8/15/40,225,11.2184479,0.040001,[-6.8888840675354 12.478117942810059 0.20746475458145142],14.255,-47.9812803
3257, 2029-05-27 2031-06-10 2035-03-03 2040-04-12,5/27/2029,4/12/40,209.455,10.8762165,1.24,[-7.143741607666016 13.316948890686035 0.21376989781856537],15.114,-48.6608825
3257, 2029-05-27 2031-06-10 2035-03-13 2040-04-27,5/27/2029,4/27/40,209.455,10.9172843,1.24,[-7.115261077880859 13.211908340454102 0.21310082077980042],15.008,-48.5687161
3257, 2029-05-31 2031-06-10 2035-05-07 2040-05-02,5/31/2029,5/2/40,213.388,10.920105,1.04000001,[-7.259205341339111 13.343204498291016 0.2169555127620697],15.192,-48.3303914
3257, 2029-05-31 2031-06-10 2035-05-12 2040-04-12,5/31/2029,4/12/40,213.388,10.865348,1.04000001,[-7.358983993530273 13.5479736328125 0.21933163702487946],15.419,-48.3681258
3257, 2029-05-31 2031-06-10 2035-05-12 2040-05-02,5/31/2029,5/2/40,213.388,10.920105,1.04000001,[-7.273595333099365 13.359870910644531 0.21732518076896667],15.213,-48.3131546
3257, 2029-05-31 2031-06-10 2035-05-12 2040-05-17,5/31/2029,5/17/40,213.388,10.9611728,1.04000001,[-7.210899353027344 13.221428871154785 0.21549972891807556],15.062,-48.2715376
367 , 2029-06-20 2031-12-12 2035-07-28,6/20/2029,7/28/35,223.896,6.10130048,0.18500001,[0.10442474484443665 12.731809616088867 0.361920565366745],12.737,-74.9029085
367 , 2029-06-20 2031-12-24 2035-09-06,6/20/2029,9/6/35,220.97,6.21081451,0.18500001,[0.13801108300685883 12.435066223144531 0.35203999280929565],12.441,-75.0367166
367 , 2029-06-20 2031-12-28 2035-09-26,6/20/2029,9/26/35,220.056,6.26557153,0.18500001,[0.14951691031455994 12.273747444152832 0.3473575711250305],12.28,-75.085369
367 , 2029-06-20 2031-12-28 2035-09-26,6/20/2029,9/26/35,220.056,6.26557153,0.18500001,[0.14951691031455994 12.273747444152832 0.3473575711250305],12.28,-75.085369
367 , 2029-06-23 2031-10-29 2035-02-03,6/23/2029,2/3/35,220.99,5.61396304,0.18500001,[-0.030696436762809753 14.29350757598877 0.4105008542537689],14.299,-74.4240777
367 , 2029-06-23 2031-10-29 2035-02-03,6/23/2029,2/3/35,220.99,5.61396304,0.18500001,[-0.030696436762809753 14.29350757598877 0.4105008542537689],14.299,-74.4240777
367 , 2029-06-23 2031-10-29 2035-02-13,6/23/2029,2/13/35,220.99,5.64134155,0.18500001,[-0.029539966955780983 14.166757583618164 0.40710926055908203],14.173,-74.426321
367 , 2029-06-23 2031-10-29 2035-02-13,6/23/2029,2/13/35,220.99,5.64134155,0.18500001,[-0.029539966955780983 14.166757583618164 0.40710926055908203],14.173,-74.426321
367 , 2029-06-23 2031-11-10 2035-03-20,6/23/2029,3/20/35,224.044,5.73716632,0.035,[0.007741920650005341 13.867197036743164 0.3969185948371887],13.873,-74.5507109
367 , 2029-06-23 2031-11-10 2035-03-20,6/23/2029,3/20/35,216.958,5.73716632,0.18500001,[0.007741920650005341 13.867197036743164 0.3969185948371887],13.873,-74.5507109
367 , 2029-06-23 2031-11-26 2035-05-19,6/23/2029,5/19/35,219.262,5.90143737,0.035,[0.056470926851034164 13.333719253540039 0.38013550639152527],13.339,-74.7213461
367 , 2029-06-23 2031-11-26 2035-05-19,6/23/2029,5/19/35,211.974,5.90143737,0.18500001,[0.056470926851034164 13.333719253540039 0.38013550639152527],13.339,-74.7213461
367 , 2029-06-23 2031-11-30 2035-06-13,6/23/2029,6/13/35,218.143,5.96988364,0.035,[0.06918385624885559 13.096101760864258 0.3732350170612335],13.102,-74.768981
367 , 2029-06-23 2031-11-30 2035-06-13,6/23/2029,6/13/35,210.795,5.96988364,0.18500001,[0.06918385624885559 13.096101760864258 0.3732350170612335],13.102,-74.768981
367 , 2029-06-23 2031-12-12 2035-07-28,6/23/2029,7/28/35,214.961,6.09308693,0.035,[0.10442474484443665 12.731809616088867 0.361920565366745],12.737,-74.9029085
367 , 2029-06-23 2031-12-20 2035-08-17,6/23/2029,8/17/35,212.986,6.14784394,0.035,[0.12681734561920166 12.60010051727295 0.3566512167453766],12.606,-74.9906926
367 , 2029-06-23 2031-12-20 2035-08-17,6/23/2029,8/17/35,212.986,6.14784394,0.035,[0.12681734561920166 12.60010051727295 0.3566512167453766],12.606,-74.9906926
367 , 2029-06-23 2031-12-20 2035-08-17,6/23/2029,8/17/35,205.274,6.14784394,0.18500001,[0.12681734561920166 12.60010051727295 0.3566512167453766],12.606,-74.9906926
367 , 2029-06-23 2031-12-28 2035-09-26,6/23/2029,9/26/35,211.124,6.25735797,0.035,[0.14951691031455994 12.273747444152832 0.3473575711250305],12.28,-75.085369
367 , 2029-06-23 2031-12-28 2035-09-26,6/23/2029,9/26/35,211.124,6.25735797,0.035,[0.14951691031455994 12.273747444152832 0.3473575711250305],12.28,-75.085369
367 , 2029-06-23 2032-01-05 2035-10-21,6/23/2029,10/21/35,209.375,6.32580424,0.035,[0.17122377455234528 12.103056907653809 0.34159308671951294],12.109,-75.1755545
367 , 2029-06-23 2032-01-05 2035-10-21,6/23/2029,10/21/35,201.285,6.32580424,0.18500001,[0.17122377455234528 12.103056907653809 0.34159308671951294],12.109,-75.1755545
367 , 2029-06-23 2032-01-05 2035-10-21,6/23/2029,10/21/35,209.375,6.32580424,0.035,[0.17122377455234528 12.103056907653809 0.34159308671951294],12.109,-75.1755545
367 , 2029-06-23 2032-01-05 2035-10-21,6/23/2029,10/21/35,201.285,6.32580424,0.18500001,[0.17122377455234528 12.103056907653809 0.34159308671951294],12.109,-75.1755545
367 , 2029-06-23 2032-01-09 2035-11-05,6/23/2029,11/5/35,208.543,6.36687201,0.035,[0.18198278546333313 11.99591064453125 0.33785897493362427],12.002,-75.2230793
367 , 2029-06-23 2032-01-09 2035-11-05,6/23/2029,11/5/35,200.344,6.36687201,0.18500001,[0.18198278546333313 11.99591064453125 0.33785897493362427],12.002,-75.2230793
3257, 2029-06-24 2031-04-28 2034-11-08 2040-06-21,6/24/2029,6/21/40,202.477,10.9917758,1.04,[-6.522481918334961 12.387897491455078 0.1978345811367035],14.001,-49.0932721
3257, 2029-06-24 2031-05-10 2035-02-01 2040-07-16,6/24/2029,7/16/40,166.518,11.0603022,1.44000001,[-6.697258472442627 12.408370971679688 0.2021847814321518],14.102,-48.5155316
3257, 2029-06-24 2031-05-10 2035-02-11 2040-07-06,6/24/2029,7/6/40,166.518,11.0329237,1.44000001,[-6.76139497756958 12.51767635345459 0.20403851568698883],14.229,-48.4977253
3257, 2029-06-24 2031-05-10 2035-02-11 2040-07-16,6/24/2029,7/16/40,166.518,11.0603022,1.44000001,[-6.7259111404418945 12.435107231140137 0.20291230082511902],14.139,-48.4658726
367 , 2029-06-26 2031-07-21 2034-03-10,6/26/2029,3/10/34,223.273,4.70225873,0.93499998,[-0.3990595042705536 18.114755630493164 0.5329511761665344],18.127,-73.4795561
367 , 2029-06-26 2031-07-25 2034-03-20,6/26/2029,3/20/34,221.099,4.72963723,0.93499998,[-0.3829927444458008 17.988685607910156 0.5287261009216309],18.001,-73.5151559
367 , 2029-06-26 2031-07-29 2034-04-04,6/26/2029,4/4/34,224.558,4.770705,0.785,[-0.36569666862487793 17.76898956298828 0.5218656659126282],17.78,-73.5491878
367 , 2029-06-26 2031-08-02 2034-04-19,6/26/2029,4/19/34,222.451,4.81177276,0.785,[-0.3483884334564209 17.554065704345703 0.5148015022277832],17.565,-73.5849721
367 , 2029-06-26 2031-08-02 2034-04-24,6/26/2029,4/24/34,222.451,4.82546201,0.785,[-0.3465392291545868 17.4617862701416 0.512506902217865],17.473,-73.5842437
367 , 2029-06-26 2031-08-10 2034-05-14,6/26/2029,5/14/34,223.995,4.88021903,0.63500002,[-0.31621840596199036 17.22750473022461 0.5042531490325928],17.238,-73.656569
367 , 2029-06-26 2031-08-14 2034-05-19,6/26/2029,5/19/34,221.996,4.89390828,0.63500002,[-0.30309155583381653 17.20159339904785 0.5029219388961792],17.212,-73.6920176
367 , 2029-06-26 2031-08-22 2034-06-13,6/26/2029,6/13/34,223.805,4.96235455,0.48499999,[-0.2720116078853607 16.8868465423584 0.4927384853363037],16.896,-73.7644582
367 , 2029-06-26 2031-08-22 2034-06-18,6/26/2029,6/18/34,223.805,4.97604381,0.48499999,[-0.2706049680709839 16.800800323486328 0.4904020428657532],16.81,-73.7641704
367 , 2029-06-26 2031-08-30 2034-07-13,6/26/2029,7/13/34,220.054,5.04449008,0.48499999,[-0.24023132026195526 16.49915885925293 0.48056793212890625],16.508,-73.8382191
367 , 2029-06-26 2031-08-30 2034-07-18,6/26/2029,7/18/34,220.054,5.05817933,0.48499999,[-0.2386847734451294 16.416675567626953 0.47872647643089294],16.425,-73.8380563
367 , 2029-06-26 2031-08-30 2034-07-23,6/26/2029,7/23/34,220.054,5.07186858,0.48499999,[-0.2374115139245987 16.33488655090332 0.4759792387485504],16.344,-73.8390363
367 , 2029-06-26 2031-09-03 2034-07-18,6/26/2029,7/18/34,223.995,5.05817933,0.33500001,[-0.22713078558444977 16.475231170654297 0.47946417331695557],16.484,-73.8750103
367 , 2029-06-26 2031-09-07 2034-08-07,6/26/2029,8/7/34,222.199,5.11293634,0.33500001,[-0.2104673683643341 16.207305908203125 0.4711446166038513],16.216,-73.9132345
367 , 2029-06-26 2031-09-11 2034-08-17,6/26/2029,8/17/34,220.44,5.14031485,0.33500001,[-0.1963740587234497 16.10443115234375 0.4674273729324341],16.112,-73.9514797
367 , 2029-06-26 2031-09-11 2034-08-22,6/26/2029,8/22/34,220.44,5.15400411,0.33500001,[-0.19549742341041565 16.025575637817383 0.4655953347682953],16.034,-73.9502763
367 , 2029-06-26 2031-09-15 2034-09-06,6/26/2029,9/6/34,224.58,5.19507187,0.18500001,[-0.18057626485824585 15.847493171691895 0.4600611925125122],15.855,-73.9882991
367 , 2029-06-26 2031-09-19 2034-09-16,6/26/2029,9/16/34,222.883,5.22245038,0.18500001,[-0.16689464449882507 15.748791694641113 0.4565353989601135],15.756,-74.0265996
367 , 2029-06-26 2031-09-19 2034-09-16,6/26/2029,9/16/34,222.883,5.22245038,0.18500001,[-0.16689464449882507 15.748791694641113 0.4565353989601135],15.756,-74.0265996
367 , 2029-06-26 2031-09-23 2034-10-01,6/26/2029,10/1/34,221.22,5.26351814,0.18500001,[-0.15222647786140442 15.576260566711426 0.45105934143066406],15.584,-74.0657215
367 , 2029-06-26 2031-09-27 2034-10-16,6/26/2029,10/16/34,219.592,5.3045859,0.18500001,[-0.13773557543754578 15.407200813293457 0.4459380507469177],15.414,-74.1046784
367 , 2029-06-26 2031-09-27 2034-10-16,6/26/2029,10/16/34,219.592,5.3045859,0.18500001,[-0.13773557543754578 15.407200813293457 0.4459380507469177],15.414,-74.1046784
367 , 2029-06-26 2031-09-27 2034-10-21,6/26/2029,10/21/34,219.592,5.31827515,0.18500001,[-0.1366676539182663 15.334385871887207 0.4442829191684723],15.341,-74.104932
367 , 2029-06-26 2031-09-27 2034-10-21,6/26/2029,10/21/34,219.592,5.31827515,0.18500001,[-0.1366676539182663 15.334385871887207 0.4442829191684723],15.341,-74.104932
367 , 2029-06-26 2031-10-01 2034-10-16,6/26/2029,10/16/34,224.019,5.3045859,0.035,[-0.12633366882801056 15.459502220153809 0.4464971423149109],15.466,-74.1421717
367 , 2029-06-26 2031-10-01 2034-10-16,6/26/2029,10/16/34,217.999,5.3045859,0.18500001,[-0.12633366882801056 15.459502220153809 0.4464971423149109],15.466,-74.1421717
367 , 2029-06-26 2031-10-01 2034-10-26,6/26/2029,10/26/34,217.999,5.33196441,0.18500001,[-0.1243574470281601 15.313461303710938 0.44241511821746826],15.32,-74.1442255
367 , 2029-06-26 2031-10-05 2034-11-10,6/26/2029,11/10/34,222.456,5.37303217,0.035,[-0.11035820841789246 15.149632453918457 0.4375772178173065],15.156,-74.1829663
367 , 2029-06-26 2031-10-05 2034-11-15,6/26/2029,11/15/34,222.456,5.38672142,0.035,[-0.10959301888942719 15.079032897949219 0.4358980655670166],15.086,-74.1829185
367 , 2029-06-26 2031-10-05 2034-11-15,6/26/2029,11/15/34,216.438,5.38672142,0.18500001,[-0.10959301888942719 15.079032897949219 0.4358980655670166],15.086,-74.1829185
367 , 2029-06-26 2031-10-13 2034-12-05,6/26/2029,12/5/34,219.429,5.44147844,0.035,[-0.08362230658531189 14.899868965148926 0.4294649064540863],14.906,-74.2618815
367 , 2029-06-26 2031-10-13 2034-12-05,6/26/2029,12/5/34,213.412,5.44147844,0.18500001,[-0.08362230658531189 14.899868965148926 0.4294649064540863],14.906,-74.2618815
367 , 2029-06-26 2031-10-13 2034-12-15,6/26/2029,12/15/34,219.429,5.46885695,0.035,[-0.08180747926235199 14.763253211975098 0.42582112550735474],14.77,-74.2644585
367 , 2029-06-26 2031-10-13 2034-12-15,6/26/2029,12/15/34,213.412,5.46885695,0.18500001,[-0.08180747926235199 14.763253211975098 0.42582112550735474],14.77,-74.2644585
367 , 2029-06-26 2031-10-17 2034-12-10,6/26/2029,12/10/34,217.964,5.45516769,0.035,[-0.07175591588020325 14.880234718322754 0.4280867576599121],14.887,-74.2999968
367 , 2029-06-26 2031-10-17 2034-12-10,6/26/2029,12/10/34,211.947,5.45516769,0.18500001,[-0.07175591588020325 14.880234718322754 0.4280867576599121],14.887,-74.2999968
367 , 2029-06-26 2031-10-17 2034-12-15,6/26/2029,12/15/34,217.964,5.46885695,0.035,[-0.07057458162307739 14.811715126037598 0.42627614736557007],14.818,-74.3022588
367 , 2029-06-26 2031-10-17 2034-12-15,6/26/2029,12/15/34,211.947,5.46885695,0.18500001,[-0.07057458162307739 14.811715126037598 0.42627614736557007],14.818,-74.3022588
367 , 2029-06-26 2031-10-17 2034-12-20,6/26/2029,12/20/34,217.964,5.4825462,0.035,[-0.07037317007780075 14.74397087097168 0.4243799149990082],14.75,-74.3017571
367 , 2029-06-26 2031-10-17 2034-12-20,6/26/2029,12/20/34,217.964,5.4825462,0.035,[-0.07037317007780075 14.74397087097168 0.4243799149990082],14.75,-74.3017571
367 , 2029-06-26 2031-10-17 2034-12-20,6/26/2029,12/20/34,211.947,5.4825462,0.18500001,[-0.07037317007780075 14.74397087097168 0.4243799149990082],14.75,-74.3017571
367 , 2029-06-26 2031-10-25 2035-01-14,6/26/2029,1/14/35,215.126,5.55099247,0.035,[-0.04442806914448738 14.5061674118042 0.41642242670059204],14.512,-74.3827048
367 , 2029-06-26 2031-10-25 2035-01-14,6/26/2029,1/14/35,209.105,5.55099247,0.18500001,[-0.04442806914448738 14.5061674118042 0.41642242670059204],14.512,-74.3827048
367 , 2029-06-26 2031-10-25 2035-01-19,6/26/2029,1/19/35,215.126,5.56468172,0.035,[-0.04368230327963829 14.440847396850586 0.4150351583957672],14.447,-74.3832683
367 , 2029-06-26 2031-10-29 2035-02-13,6/26/2029,2/13/35,213.753,5.63312799,0.035,[-0.029539966955780983 14.166757583618164 0.40710926055908203],14.173,-74.426321
367 , 2029-06-26 2031-10-29 2035-02-13,6/26/2029,2/13/35,213.753,5.63312799,0.035,[-0.029539966955780983 14.166757583618164 0.40710926055908203],14.173,-74.426321
367 , 2029-06-26 2031-11-02 2035-02-08,6/26/2029,2/8/35,212.41,5.61943874,0.035,[-0.018956024199724197 14.275257110595703 0.40880054235458374],14.281,-74.464332
367 , 2029-06-26 2031-11-02 2035-02-08,6/26/2029,2/8/35,206.38,5.61943874,0.18500001,[-0.018956024199724197 14.275257110595703 0.40880054235458374],14.281,-74.464332
367 , 2029-06-26 2031-11-02 2035-02-13,6/26/2029,2/13/35,212.41,5.63312799,0.035,[-0.01847776584327221 14.211817741394043 0.4074726998806],14.218,-74.464405
367 , 2029-06-26 2031-11-02 2035-02-13,6/26/2029,2/13/35,206.38,5.63312799,0.18500001,[-0.01847776584327221 14.211817741394043 0.4074726998806],14.218,-74.464405
367 , 2029-06-26 2031-11-02 2035-02-13,6/26/2029,2/13/35,212.41,5.63312799,0.035,[-0.01847776584327221 14.211817741394043 0.4074726998806],14.218,-74.464405
367 , 2029-06-26 2031-11-02 2035-02-13,6/26/2029,2/13/35,206.38,5.63312799,0.18500001,[-0.01847776584327221 14.211817741394043 0.4074726998806],14.218,-74.464405
367 , 2029-06-26 2031-11-06 2035-02-28,6/26/2029,2/28/35,205.059,5.67419576,0.18500001,[-0.005858099088072777 14.068655014038086 0.4029172658920288],14.074,-74.5057883
367 , 2029-06-26 2031-11-06 2035-02-28,6/26/2029,2/28/35,211.095,5.67419576,0.035,[-0.005858099088072777 14.068655014038086 0.4029172658920288],14.074,-74.5057883
367 , 2029-06-26 2031-11-06 2035-02-28,6/26/2029,2/28/35,205.059,5.67419576,0.18500001,[-0.005858099088072777 14.068655014038086 0.4029172658920288],14.074,-74.5057883
367 , 2029-06-26 2031-11-10 2035-03-15,6/26/2029,3/15/35,209.809,5.71526352,0.035,[0.0068560135550796986 13.928031921386719 0.39844977855682373],13.934,-74.5482332
367 , 2029-06-26 2031-11-10 2035-03-15,6/26/2029,3/15/35,203.765,5.71526352,0.18500001,[0.0068560135550796986 13.928031921386719 0.39844977855682373],13.934,-74.5482332
367 , 2029-06-26 2031-11-10 2035-03-15,6/26/2029,3/15/35,209.809,5.71526352,0.035,[0.0068560135550796986 13.928031921386719 0.39844977855682373],13.934,-74.5482332
367 , 2029-06-26 2031-11-10 2035-03-15,6/26/2029,3/15/35,203.765,5.71526352,0.18500001,[0.0068560135550796986 13.928031921386719 0.39844977855682373],13.934,-74.5482332
367 , 2029-06-26 2031-11-14 2035-03-15,6/26/2029,3/15/35,202.499,5.71526352,0.18500001,[0.017905743792653084 13.971875190734863 0.39877089858055115],13.978,-74.5864293
367 , 2029-06-26 2031-11-14 2035-03-30,6/26/2029,3/30/35,208.551,5.75633128,0.035,[0.019541576504707336 13.789916038513184 0.3941039443016052],13.796,-74.5912522
367 , 2029-06-26 2031-11-14 2035-03-30,6/26/2029,3/30/35,208.551,5.75633128,0.035,[0.019541576504707336 13.789916038513184 0.3941039443016052],13.796,-74.5912522
367 , 2029-06-26 2031-11-14 2035-03-30,6/26/2029,3/30/35,202.499,5.75633128,0.18500001,[0.019541576504707336 13.789916038513184 0.3941039443016052],13.796,-74.5912522
367 , 2029-06-26 2031-11-18 2035-04-14,6/26/2029,4/14/35,201.258,5.79739904,0.18500001,[0.031981728971004486 13.654317855834961 0.38997310400009155],13.66,-74.6338778
367 , 2029-06-26 2031-11-18 2035-04-14,6/26/2029,4/14/35,207.32,5.79739904,0.035,[0.031981728971004486 13.654317855834961 0.38997310400009155],13.66,-74.6338778
367 , 2029-06-26 2031-11-18 2035-04-14,6/26/2029,4/14/35,201.258,5.79739904,0.18500001,[0.031981728971004486 13.654317855834961 0.38997310400009155],13.66,-74.6338778
367 , 2029-06-26 2031-11-22 2035-04-29,6/26/2029,4/29/35,206.117,5.8384668,0.035,[0.04401227831840515 13.52115249633789 0.38559961318969727],13.527,-74.6767051
367 , 2029-06-26 2031-11-22 2035-04-29,6/26/2029,4/29/35,200.043,5.8384668,0.18500001,[0.04401227831840515 13.52115249633789 0.38559961318969727],13.527,-74.6767051
367 , 2029-06-26 2031-11-26 2035-05-14,6/26/2029,5/14/35,198.853,5.87953457,0.18500001,[0.05631403252482414 13.390223503112793 0.3811674416065216],13.396,-74.7215298
367 , 2029-06-26 2031-11-26 2035-05-14,6/26/2029,5/14/35,204.939,5.87953457,0.035,[0.05631403252482414 13.390223503112793 0.3811674416065216],13.396,-74.7215298
367 , 2029-06-26 2031-11-26 2035-05-14,6/26/2029,5/14/35,198.853,5.87953457,0.18500001,[0.05631403252482414 13.390223503112793 0.3811674416065216],13.396,-74.7215298
367 , 2029-06-26 2031-11-30 2035-05-14,6/26/2029,5/14/35,203.788,5.87953457,0.035,[0.06718822568655014 13.431180000305176 0.3814121186733246],13.437,-74.7599333
367 , 2029-06-26 2031-11-30 2035-05-14,6/26/2029,5/14/35,197.687,5.87953457,0.18500001,[0.06718822568655014 13.431180000305176 0.3814121186733246],13.437,-74.7599333
367 , 2029-06-26 2031-11-30 2035-05-29,6/26/2029,5/29/35,203.788,5.92060233,0.035,[0.06840327382087708 13.261678695678711 0.37738972902297974],13.267,-74.7648508
367 , 2029-06-26 2031-11-30 2035-05-29,6/26/2029,5/29/35,197.687,5.92060233,0.18500001,[0.06840327382087708 13.261678695678711 0.37738972902297974],13.267,-74.7648508
367 , 2029-06-26 2031-12-04 2035-06-13,6/26/2029,6/13/35,202.663,5.96167009,0.035,[0.0799044668674469 13.135437965393066 0.37344592809677124],13.141,-74.8075053
367 , 2029-06-26 2031-12-04 2035-06-13,6/26/2029,6/13/35,196.546,5.96167009,0.18500001,[0.0799044668674469 13.135437965393066 0.37344592809677124],13.141,-74.8075053
367 , 2029-06-26 2031-12-08 2035-06-28,6/26/2029,6/28/35,201.562,6.00273785,0.035,[0.091728575527668 13.011251449584961 0.3693365752696991],13.017,-74.8525978
367 , 2029-06-26 2031-12-08 2035-06-28,6/26/2029,6/28/35,201.562,6.00273785,0.035,[0.091728575527668 13.011251449584961 0.3693365752696991],13.017,-74.8525978
367 , 2029-06-26 2031-12-12 2035-07-13,6/26/2029,7/13/35,194.333,6.04380561,0.18500001,[0.10355698317289352 12.889227867126465 0.3657093942165375],12.895,-74.8972834
367 , 2029-06-26 2031-12-12 2035-07-13,6/26/2029,7/13/35,194.333,6.04380561,0.18500001,[0.10355698317289352 12.889227867126465 0.3657093942165375],12.895,-74.8972834
367 , 2029-06-26 2031-12-16 2035-07-23,6/26/2029,7/23/35,199.435,6.07118412,0.035,[0.11474296450614929 12.821625709533691 0.362900972366333],12.827,-74.9407932
367 , 2029-06-26 2031-12-16 2035-07-23,6/26/2029,7/23/35,193.261,6.07118412,0.18500001,[0.11474296450614929 12.821625709533691 0.362900972366333],12.827,-74.9407932
367 , 2029-06-26 2031-12-28 2035-09-16,6/26/2029,9/16/35,196.424,6.22176591,0.035,[0.14873506128787994 12.371783256530762 0.349653422832489],12.378,-75.0796428
367 , 2029-06-26 2032-01-01 2035-09-21,6/26/2029,9/21/35,195.467,6.23545517,0.035,[0.15976709127426147 12.35808277130127 0.3486369848251343],12.364,-75.1218256
367 , 2029-06-26 2032-01-01 2035-09-21,6/26/2029,9/21/35,189.188,6.23545517,0.18500001,[0.15976709127426147 12.35808277130127 0.3486369848251343],12.364,-75.1218256
367 , 2029-06-26 2032-01-13 2035-11-05,6/26/2029,11/5/35,192.73,6.35865845,0.035,[0.1923157125711441 12.02989673614502 0.33792415261268616],12.036,-75.2619044
367 , 2029-06-26 2032-01-13 2035-11-05,6/26/2029,11/5/35,186.347,6.35865845,0.18500001,[0.1923157125711441 12.02989673614502 0.33792415261268616],12.036,-75.2619044
3257, 2029-06-28 2031-05-02 2034-12-08 2040-06-26,6/28/2029,6/26/40,212.257,10.9945965,0.84000001,[-6.600701332092285 12.425944328308105 0.19989585876464844],14.072,-48.8878595
3257, 2029-06-28 2031-05-02 2034-12-13 2040-06-11,6/28/2029,6/11/40,212.257,10.9535287,0.84000001,[-6.667562484741211 12.56216049194336 0.20155896246433258],14.223,-48.9073711
3257, 2029-06-28 2031-05-02 2034-12-13 2040-06-21,6/28/2029,6/21/40,212.257,10.9809072,0.84000001,[-6.63368034362793 12.48001480102539 0.20068871974945068],14.135,-48.8730915
3257, 2029-06-28 2031-05-02 2035-01-02 2040-06-11,6/28/2029,6/11/40,212.257,10.9535287,1.04000001,[-6.730340480804443 12.616509437561035 0.20317022502422333],14.301,-48.7897925
3257, 2029-06-28 2031-05-02 2035-01-02 2040-06-16,6/28/2029,6/16/40,212.257,10.967218,1.04000001,[-6.712799072265625 12.574897766113281 0.20273146033287048],14.256,-48.7735081
3257, 2029-06-28 2031-05-02 2035-01-12 2040-06-16,6/28/2029,6/16/40,212.257,10.967218,1.04000001,[-6.743547439575195 12.602164268493652 0.20351912081241608],14.294,-48.7174425
3257, 2029-06-28 2031-05-06 2035-01-07 2040-07-16,6/28/2029,7/16/40,215.649,11.0493535,1.04000003,[-6.624227046966553 12.342488288879395 0.20032808184623718],14.009,-48.6475867
367 , 2029-06-29 2031-08-22 2034-06-18,6/29/2029,6/18/34,223.239,4.96783025,0.18500001,[-0.2706049680709839 16.800800323486328 0.4904020428657532],16.81,-73.7641704
367 , 2029-06-29 2031-08-22 2034-06-18,6/29/2029,6/18/34,223.239,4.96783025,0.18500001,[-0.2706049680709839 16.800800323486328 0.4904020428657532],16.81,-73.7641704
367 , 2029-06-29 2031-08-30 2034-07-18,6/29/2029,7/18/34,219.56,5.04996578,0.18500001,[-0.2386847734451294 16.416675567626953 0.47872647643089294],16.425,-73.8380563
367 , 2029-06-29 2031-08-30 2034-07-18,6/29/2029,7/18/34,219.56,5.04996578,0.18500001,[-0.2386847734451294 16.416675567626953 0.47872647643089294],16.425,-73.8380563
367 , 2029-06-29 2031-09-07 2034-08-07,6/29/2029,8/7/34,221.617,5.10472279,0.035,[-0.2104673683643341 16.207305908203125 0.4711446166038513],16.216,-73.9132345
367 , 2029-06-29 2031-09-07 2034-08-07,6/29/2029,8/7/34,216.033,5.10472279,0.18500001,[-0.2104673683643341 16.207305908203125 0.4711446166038513],16.216,-73.9132345
